id,keywords,year
2414,"Symbolismus,Intimität,Hell-Dunkel-Kontrast,Sfumato,Monochrom,Dunkelheit,Mutter,Schaffensprozess,Fotografie,Momentaufnahme,Tod,Schlaf,Mutter-Kind-Beziehung,Fin de siècle,Unschärfe",1890
2415,"Aphorismus,Viktorianisches Zeitalter,Fresko,Mythologie,Klassizismus,Historienmalerei,Sprichwort,Unordnung,Trägheit,Nachlässigkeit,Laster,Liebe,Armut,Antike,Moral,Symbolismus,Bettler,Flucht",1890
67833_D,"Ehre,Spanien,Frankreich,Tradition,Kraft,Sport,Tierschutz,Tod,Folter,Leidenschaft,Berühmtheit,Kampf,Nationalbewusstsein,Stolz,Jagd,Gesellschaft,Gesellschaftskritik,Brutalität,Vergnügen,Unterhaltung,Ironie,Mut,Stärke,Schrei,Angriff,Idol,Vogelperspektive,Tribüne",1820
2432,"Portal,Romanik,Gotik,Mittelalter,Denkmalpflege,Kirche (Gebäude),Klosteranlage,Kloster,Kreuzgang,Vanitas,Verlassenheit,Fotografie,Deutschland,Halberstadt,Harz (Gebirge),Walkenried,Bildausschnitt,Ideal,Fluchtpunkt,Tunnel,Vedute,Tanne,Fichte,Illusion",1840
2443,"Apostel,Märtyrer,Jünger,Neues Testament,Pilger,Pilgerreise,Jakobsweg,Muschel,Israel,Jerusalem,Gethsemane,Spanien,Santiago de Compostela,Kathedrale von Santiago de Compostela,Evangelium,Enthauptung,Martyrium,Christenverfolgung,Barock,Neapel,Rom,Naturalismus,Neapolitanische Schule,Frühwerk,Hell-Dunkel-Kontrast",1610
2434,"Barock,Frühwerk,Altarbild,Orchester,Musik,Gesang,Vorhang,Sonnenstrahl,Thron,Monumentalität,Schweben,Immaculata,Ankunft,Fest,Erwartung,Marienleben,Gegenreformation,Sieben Freuden Mariä",1590
St.P670,"Vater,Ehefrau,Ehemann,Familie,Schutz,Mythologie,Metapher,Allegorie,Utopie,Ideal,Glück,Vollkommenheit,Impressionismus,Symbolismus,Modellierung,Fragment,Verschmelzung,Flüchtigkeit,Serialität,Momentaufnahme,Mutter-Kind-Beziehung,Intimität,Zärtlichkeit,Geborgenheit,Leidenschaft,Einheit,Sensibilität",1900
2444,"Zwielicht,Übergang,Auflösung,Bildwerdung,Fotografie,Momentaufnahme,Sichtbarkeit,Ästhetische Wahrnehmung,Instabilität,Veränderung,Traum,Erinnerung,Verschleierung,Verschmelzung,Verschwinden,Atmosphäre,Gefühl,Formlosigkeit,Gegenstandslosigkeit,Gegenständlichkeit,Gegenwelt,Figurative Malerei,Abstrakte Kunst,Symbolismus",1890
17175_Z,"Bewegung (Körperbewegung),Nähe,Porträt,Spätwerk,Natürlichkeit,Freiheit,Weiblichkeit,Versunkenheit,Schlaf,Schlafende,Anonymität,Zeitlosigkeit,Bildausschnitt,Perspektive,Haar (Mensch),Hockende,Körperlichkeit,Intimität,Sinnlichkeit",1880
17179_Z,"Arbeitskleidung,Proletariat,Wirklichkeit,Arbeit,Arbeiter,Handwerk,Distanz (Psychologie),Genre,Alltag,Armut,Einfachheit,Anonymität,Modell,Manierismus,Barock,Jugend",1600
67875_D,"Marionette,Zwerg,Tronie,Hofnarr,Charakter,Persönlichkeit,Zirkus,Kostüm,Tracht,Mode,Monarchie,Clown,Adel,Sklave",1770
2460,"Realismus,Barock,Alkohol,Alkoholismus,Wein,Getränk,Trinker,Wirtshaus,Wirtshaus,Gast,Alltag,Sozialstudie,Milieu,Armut,Zügellosigkeit,Sturz,Einsamkeit,Erschöpfung,Menschlichkeit,Verführbarkeit,Laster,Genuss,Erde",1870
2463,"Engel,Geist,Transparenz,Verschlossenheit,Abstraktion,Intimität,Nähe,Distanz (Psychologie),Authentizität,Reduktion,Zeitlosigkeit,Lichterscheinung,Entmaterialisierung",1910
2468,"Expressionismus,Stuhl,Kaffee,Gespräch,Interaktion,Gesellschaft,Vergnügen,Beisammensein,Zeitvertreib,Paar,Gast,Kellnerin,Mode,Freizeit,Alltag,Urbanität,Metropole,Großstadt,Mondänität,Sozialstudie,Milieu,Momentaufnahme,Berlin",1920
2474,"Unwetter,Wind,Sturm,Israel,Wunder,Schicksal,Wanderung,Erschöpfung,Not,Durst,Glaube,Wüste,Gebet,Wassermangel,Rettung,Erlösung,Quelle,Oase,Manierismus,Zorn,Streit,Flucht,Ägypten,Massa (Bibel),Meriba (Bibel),Sinai (Berg),Hoshen",1610
2492,"Gebet,Erscheinung,Vision,Lebensalter,Entbehrung,Buße,Einöde,Nacht,Botschaft,Angst,Lesen,Einsamkeit,Kniender,Demut,Glaube,Frömmigkeit",1670
